aquired_current,ambiant_temperature,mixing_cycle_flowrate,chaud_flowrate,froid_flowrate,out_aerotherme,out_heat_exchanger,temp_out_froid,temp_in_froid,temp_out_chaud,temp_in_chaud,aerotherme_acquis,process_value
12.763372,21.924132,8.431714,11.671145,15.875215,45.240997,7.138963,6.659634,14.086277,48.538136,38.262396,25,38.262396
12.764288,21.893003,8.379517,11.672373,15.863343,45.257679,7.114393,6.672542,14.15721,48.529439,38.231039,25,38.231039
12.811608,21.865108,8.431134,11.667051,15.827729,45.271823,7.091515,6.685075,14.199664,48.52017,38.197372,25,38.197372
12.825041,21.848474,8.476807,11.682198,15.851063,45.284033,7.070048,6.697451,14.230092,48.51033,38.161048,25,38.161048
12.845496,21.823154,8.489131,11.68793,15.828548,45.295577,7.045854,6.710109,14.300557,48.499538,38.123206,25,38.123206
12.868698,21.799665,8.439254,11.721909,15.887086,45.305726,7.022506,6.733608,14.281088,48.490809,38.093464,25,38.093464
12.90167,21.780008,8.460858,11.685883,15.844513,45.311307,7.007213,6.758548,14.303949,48.483826,38.069418,25,38.069418
12.902891,21.767537,8.429829,11.710446,15.877262,45.314796,6.995775,6.789128,14.362703,48.476557,38.038537,25,38.038537
12.944411,21.763719,8.450128,11.66091,15.914513,45.31727,6.984744,6.822654,14.436751,48.470145,38.005695,25,38.005695
12.948685,21.766861,8.429249,11.68097,15.944806,45.317967,6.97155,6.858186,14.503233,48.464654,37.972569,25,37.972569
13.001807,21.755943,8.411995,11.717405,15.92311,45.314288,6.954502,6.896537,14.537023,48.459068,37.93764,25,37.93764
13.006691,21.75009,8.455783,11.675648,15.922291,45.307153,6.934446,6.946045,14.671751,48.451132,37.897459,25,37.897459
13.038747,21.751868,8.459118,11.682607,15.886677,45.299414,6.91088,6.984022,14.762955,48.444022,37.854305,25,37.854305
13.046074,21.740583,8.383577,11.665413,15.926385,45.290534,6.894459,7.020401,14.823445,48.437388,37.814663,25,37.814663
13.075077,21.724955,8.435049,11.669098,15.872349,45.280957,6.882488,7.053303,14.852026,48.430342,37.783216,25,37.783216
13.0937,21.711281,8.436064,11.642488,15.877671,45.270364,6.874716,7.083384,14.845399,48.423581,37.761165,25,37.761165
13.13003,21.708062,8.414895,11.590086,15.79539,45.257679,6.873338,7.113842,14.798162,48.419391,37.746232,25,37.746232
13.231693,21.714433,8.473472,11.577804,15.821589,45.242932,6.872868,7.158809,14.852026,48.413202,37.736108,25,37.736108
13.229861,21.718944,8.474487,11.572482,15.877262,45.22809,6.869232,7.194031,14.841096,48.408123,37.742056,25,37.742056
13.252758,21.725532,8.428669,11.58067,15.857612,45.2142,6.864657,7.233202,14.861259,48.402473,37.752085,25,37.752085
13.283288,21.731981,8.463322,11.527859,15.817904,45.200119,6.855945,7.274504,14.875895,48.397585,37.757969,25,37.757969
13.306795,21.727622,8.485361,11.575348,15.850653,45.185563,6.841436,7.317374,14.888773,48.393618,37.754837,25,37.754837
13.305879,21.728388,8.467962,11.584764,15.959543,45.171102,6.821005,7.3625,14.944051,48.389555,37.74117,25,37.74117
13.347705,21.7322,8.428959,11.617515,15.969777,45.155245,6.803143,7.417969,14.967922,48.385111,37.721081,25,37.721081
13.319618,21.747587,8.448098,11.609737,15.920245,45.140911,6.789982,7.461091,14.98438,48.383588,37.707667,25,37.707667
13.281456,21.737735,8.437369,11.650266,15.920245,45.128099,6.774564,7.501112,15.039001,48.381398,37.700233,25,37.700233
13.257643,21.749477,8.398656,11.649038,15.876852,45.116429,6.760964,7.53828,15.080901,48.38089,37.697385,25,37.697385
13.286341,21.783877,8.335295,11.687111,15.933753,45.105393,6.750968,7.572598,15.107631,48.382032,37.697733,25,37.697733
13.266802,21.790067,8.381982,11.634709,15.950128,45.094357,6.744074,7.603813,15.165174,48.382413,37.699885,25,37.699885
13.310764,21.826846,8.414895,11.657225,15.990655,45.083734,6.735143,7.639384,15.225326,48.384476,37.66983,25,37.66983
13.296721,21.880682,8.461003,11.608099,15.965274,45.074093,6.735269,7.66546,15.256864,48.385111,37.627692,25,37.627692
13.304353,21.861988,8.491451,11.608508,15.975099,45.065975,6.740282,7.69304,15.303762,48.385651,37.590109,25,37.590109
13.28054,21.843365,8.453463,11.591724,15.939075,45.058808,6.745108,7.721624,15.355969,48.385143,37.557588,25,37.557588
13.325418,21.828115,8.390682,11.591314,15.963227,45.052498,6.74749,7.751367,15.405318,48.383207,37.531869,25,37.531869
13.336714,21.808059,8.434904,11.68097,15.991064,45.047424,6.747991,7.783085,15.445527,48.380033,37.515925,25,37.515925
13.312901,21.791432,8.382997,11.609327,15.977964,45.04013,6.751438,7.823674,15.561288,48.376224,37.515451,25,37.515451
13.330914,21.776436,8.33863,11.64085,15.998432,45.034042,6.756452,7.855518,15.615824,48.372288,37.515704,25,37.515704
13.333661,21.759915,8.41881,11.611784,15.978783,45.029475,6.762312,7.889619,15.620882,48.367305,37.513679,25,37.513679
13.33763,21.735578,8.467527,11.630206,15.952584,45.025416,6.768077,7.925414,15.619563,48.361719,37.51349,25,37.51349
13.333966,21.717604,8.428524,11.559382,15.961999,45.021706,6.773029,7.962713,15.627605,48.35572,37.517033,25,37.517033
13.346178,21.711795,8.455493,11.592133,15.937847,45.019042,6.776664,8.001705,15.633385,48.349245,37.523992,25,37.523992
13.365717,21.693453,8.482316,11.621199,15.987789,45.015712,6.773373,8.048409,15.631186,48.340833,37.527472,25,37.527472
13.368159,21.704314,8.484636,11.612193,16.00662,45.014063,6.771995,8.089032,15.617866,48.334612,37.519247,25,37.519247
13.398384,21.728039,8.435919,11.615059,15.964455,45.011558,6.775128,8.131913,15.679284,48.328201,37.501817,25,37.501817
13.370602,21.776001,8.448533,11.622428,15.940713,45.00826,6.779641,8.17611,15.785974,48.32198,37.478787,25,37.478787
13.375181,21.787703,8.450853,11.635119,15.997614,45.004709,6.784216,8.220685,15.89804,48.315791,37.45348,25,37.45348
13.350147,21.765432,8.479416,11.58763,15.975918,45.001918,6.789355,8.264696,15.965149,48.308935,37.428932,25,37.428932
13.397162,21.787458,8.437804,11.641669,15.973461,44.999064,6.796092,8.319397,15.966877,48.302428,37.411217,25,37.411217
13.382814,21.830542,8.513345,11.684245,15.938256,44.996147,6.798223,8.359397,15.972909,48.296842,37.404511,25,37.404511
13.352284,21.85051,8.538863,11.636347,15.992292,44.993324,6.801764,8.396952,15.941522,48.292398,37.398849,25,37.398849
13.346178,21.820081,8.530599,11.663366,16.019719,44.991104,6.805963,8.432689,15.918713,48.288336,37.393471,25,37.393471
13.365412,21.809278,8.50537,11.652722,15.921882,44.988663,6.81082,8.469054,15.936056,48.283924,37.386923,25,37.386923
13.376402,21.804364,8.484781,11.66091,15.940713,44.983843,6.817088,8.510309,16.010706,48.278465,37.377054,25,37.377054
13.366938,21.802538,8.480866,11.643306,15.982467,44.978452,6.828369,8.563917,16.117533,48.271799,37.365666,25,37.365666
13.354116,21.799163,8.493626,11.635528,15.957087,44.971983,6.834762,8.610817,16.182637,48.264055,37.357568,25,37.357568
13.366022,21.78837,8.501745,11.655179,15.937847,44.967131,6.841624,8.657812,16.245573,48.257263,37.352412,25,37.352412
13.364191,21.767725,8.50305,11.643716,15.913285,44.961613,6.849145,8.701516,16.305526,48.251677,37.348426,25,37.348426
13.375181,21.757214,8.511025,11.659682,15.970187,44.954954,6.85698,8.740078,16.344835,48.248058,37.344535,25,37.344535
13.366938,21.745225,8.460713,11.655588,15.958724,44.948485,6.86425,8.773186,16.328998,48.247678,37.34036,25,37.34036
13.374876,21.741132,8.50972,11.644534,15.96814,44.940399,6.878822,8.809711,16.436464,48.248788,37.337513,25,37.337513
13.375486,21.719561,8.614549,11.646581,15.973871,44.93355,6.893738,8.836674,16.46927,48.254121,37.334476,25,37.334476
13.353505,21.708203,8.583666,11.645763,16.000479,44.927746,6.907057,8.863073,16.435427,48.260786,37.331439,25,37.331439
13.380371,21.685598,8.463177,11.662138,16.003345,44.922419,6.920908,8.889661,16.369753,48.26834,37.328529,25,37.328529
13.396857,21.690113,8.396626,11.719862,16.034456,44.91687,6.936608,8.917095,16.300907,48.276878,37.324986,25,37.324986
13.391362,21.688517,8.485941,11.709218,15.988198,44.910274,6.954659,8.94594,16.251386,48.287034,37.319166,25,37.319166
13.423112,21.727108,8.470862,11.72764,15.992701,44.902981,6.978789,8.984819,16.149425,48.299413,37.300503,25,37.300503
13.372434,21.718433,8.529729,11.709218,15.999251,44.896512,6.993832,9.013164,16.077033,48.308681,37.279373,25,37.279373
13.366938,21.704132,8.483041,11.685883,15.925566,44.89147,7.007464,9.042355,16.086647,48.31852,37.260615,25,37.260615
13.364191,21.69465,8.481736,11.689567,15.937028,44.886396,7.02119,9.070386,16.147352,48.329947,37.24404,25,37.24404
13.384035,21.675763,8.466222,11.689567,15.954221,44.881577,7.033381,9.09569,16.22427,48.342357,37.230059,25,37.230059
13.371212,21.670537,8.50218,11.70758,15.972233,44.87904,7.039273,9.117137,16.278566,48.35353,37.219684,25,37.219684
13.386172,21.65889,8.49754,11.688339,15.961999,44.878088,7.045384,9.133442,16.316901,48.3694,37.201179,25,37.201179
13.357474,21.662755,8.459118,11.64085,15.950128,44.880372,7.052654,9.138082,16.383265,48.381461,37.182454,25,37.182454
13.354116,21.660398,8.434759,11.664594,15.975099,44.88313,7.062652,9.13548,16.423047,48.394475,37.154239,25,37.154239
13.326945,21.664135,8.485506,11.670735,15.982467,44.887887,7.073996,9.12877,16.472444,48.406663,37.118686,25,37.118686
13.34801,21.678552,8.516534,11.716177,15.957496,44.894514,7.085968,9.119677,16.540446,48.417582,37.079939,25,37.079939
13.305269,21.695561,8.580041,11.688339,16.004982,44.901237,7.098504,9.108514,16.608826,48.42812,37.044134,25,37.044134
13.320839,21.707984,8.545533,11.693661,15.968549,44.914714,7.111353,9.096912,16.608826,48.443197,37.005072,25,37.005072
13.330608,21.710913,8.485506,11.730506,15.985333,44.923846,7.119,9.095533,16.547234,48.453862,36.983438,25,36.983438
13.353505,21.697757,8.476082,11.725593,16.049603,44.935357,7.127399,9.096411,16.492524,48.462528,36.965979,25,36.965979
13.308932,21.695443,8.500875,11.638394,16.011532,44.948041,7.136362,9.100362,16.433134,48.469003,36.955098,25,36.955098
13.33244,21.710194,8.469267,11.628568,15.968549,44.961169,7.146422,9.108169,16.400736,48.473732,36.950575,25,36.950575
13.333966,21.723607,8.446068,11.617515,15.963227,44.974488,7.158833,9.120586,16.470245,48.477795,36.949563,25,36.949563
13.340072,21.721012,8.50334,11.585992,15.984514,44.990185,7.173406,9.139242,16.5884,48.4797,36.950987,25,36.950987
13.357474,21.744408,8.460133,11.554879,15.976327,45.005406,7.185942,9.158181,16.648485,48.481096,36.951113,25,36.951113
13.343431,21.754908,8.573951,11.534,16.055743,45.019486,7.19688,9.174392,16.68651,48.48135,36.948678,25,36.948678
13.354726,21.7789,8.584246,11.533181,16.058608,45.033185,7.205217,9.188753,16.715233,48.480588,36.944693,25,36.944693
13.349842,21.758606,8.578156,11.52745,16.012351,45.046187,7.212488,9.200888,16.723813,48.479731,36.939759,25,36.939759
13.358085,21.744229,8.614549,11.527859,16.034456,45.057096,7.222767,9.209166,16.677805,48.480493,36.934065,25,36.934065
13.362969,21.742874,8.58555,11.514759,16.054515,45.069781,7.237498,9.214654,16.775855,48.485413,36.9192,25,36.9192
13.383424,21.749912,8.595265,11.52049,16.015216,45.07904,7.249909,9.216535,16.912628,48.490746,36.898325,25,36.898325
13.389835,21.740989,8.496381,11.518034,16.056562,45.088586,7.26514,9.220298,17.031963,48.496745,36.869765,25,36.869765
13.414564,21.761887,8.496816,11.559382,16.055743,45.096767,7.279432,9.226695,17.131909,48.503792,36.837189,25,36.837189
13.384035,21.782438,8.535673,11.517215,16.026678,45.103173,7.290495,9.236353,17.203539,48.511092,36.80262,25,36.80262
13.405711,21.78356,8.531469,11.510665,16.051649,45.108628,7.297516,9.249773,17.230947,48.516679,36.766439,25,36.766439
13.396857,21.768506,8.540313,11.478733,16.059837,45.113702,7.306135,9.271253,17.240534,48.525249,36.711725,25,36.711725
13.427997,21.744956,8.567136,11.537275,16.013169,45.11497,7.315287,9.289691,17.22947,48.53109,36.66922,25,36.66922
13.44143,21.746536,8.515084,11.531134,16.030772,45.115573,7.326037,9.309164,17.252541,48.535788,36.626715,25,36.626715
13.466159,21.751579,8.559742,11.528678,16.052468,45.115636,7.338511,9.332117,17.304152,48.540485,36.582819,25,36.582819
13.463106,21.73196,8.541618,11.523765,16.013988,45.115446,7.353398,9.359054,17.368368,48.545278,36.539146,25,36.539146
13.467075,21.713638,8.475212,11.50739,16.029134,45.115446,7.371953,9.38853,17.418912,48.549214,36.500311,25,36.500311
13.474096,21.698935,8.469992,11.506571,16.029953,45.115446,7.394049,9.434157,17.479579,48.555722,36.459042,25,36.459042
13.484782,21.694242,8.519434,11.469726,16.016035,45.116334,7.409219,9.473293,17.513904,48.556991,36.43311,25,36.43311
13.515006,21.69622,8.474342,11.466451,16.033228,45.118459,7.426175,9.511488,17.568223,48.554833,36.409551,25,36.409551
13.529965,21.692724,8.496526,11.425922,16.033228,45.12144,7.442411,9.549308,17.606888,48.551405,36.385581,25,36.385581
13.531186,21.700154,8.539008,11.409137,16.120831,45.124896,7.456421,9.58672,17.605914,48.548421,36.358607,25,36.358607
13.544314,21.699419,8.553652,11.401768,16.069252,45.128448,7.467705,9.623098,17.552977,48.547151,36.326225,25,36.326225
13.559884,21.692892,8.576706,11.424284,16.022994,45.133681,7.480555,9.666533,17.459932,48.544612,36.270412,25,36.270412
13.563242,21.732499,8.572936,11.38007,15.996795,45.138881,7.491588,9.701783,17.505197,48.542199,36.226395,25,36.226395
13.582781,21.723306,8.556697,11.380889,16.034047,45.14218,7.501869,9.736375,17.54669,48.540739,36.178584,25,36.178584
13.575454,21.727244,8.602514,11.39399,16.043462,45.145097,7.51497,9.771751,17.539586,48.540295,36.132102,25,36.132102
13.589498,21.716971,8.572356,11.418553,16.067205,45.148173,7.532398,9.807159,17.49957,48.539946,36.090616,25,36.090616
13.571485,21.716164,8.541038,11.437385,16.039778,45.150964,7.553586,9.83965,17.50284,48.537787,36.05634,25,36.05634
13.578507,21.724112,8.506965,11.442707,16.052059,45.153342,7.578818,9.877599,17.5217,48.532709,36.026302,25,36.026302
13.594382,21.737769,8.478982,11.476276,16.037322,45.152962,7.597625,9.905701,17.555146,48.53055,36.006951,25,36.006951
13.564463,21.746585,8.555392,11.519671,16.035684,45.152867,7.616243,9.92938,17.600475,48.527344,35.989497,25,35.989497
13.5608,21.750531,8.553362,11.54096,16.047965,45.15274,7.63411,9.9487,17.628641,48.522265,35.975268,25,35.975268
13.559884,21.749841,8.563657,11.576167,16.012351,45.152264,7.650315,9.964696,17.656367,48.515314,35.965056,25,35.965056
13.563548,21.755778,8.570471,11.613421,15.976327,45.151122,7.663605,9.979374,17.746148,48.507315,35.959111,25,35.959111
13.548283,21.744715,8.613824,11.655179,15.977555,45.150488,7.683196,9.992704,17.800062,48.494618,35.967016,25,35.967016
13.548283,21.73386,8.563657,11.691614,15.991883,45.146048,7.698117,10.002364,17.788871,48.47989,35.97511,25,35.97511
13.546146,21.711983,8.561047,11.706761,16.014397,45.13552,7.713883,10.010142,17.769757,48.463734,35.983489,25,35.983489
13.565379,21.709421,8.596715,11.678514,15.961999,45.121059,7.729117,10.018736,17.803206,48.445324,35.992343,25,35.992343
13.565074,21.716117,8.632673,11.670326,16.022994,45.104632,7.74291,10.028867,17.885698,48.424978,36.002556,25,36.002556
13.585223,21.709596,8.543793,11.669098,16.016854,45.088015,7.754821,10.03928,17.949706,48.404156,36.015709,25,36.015709
13.631628,21.720251,8.540023,11.646991,15.98083,45.068512,7.770181,10.057942,17.983817,48.378446,36.036262,25,36.036262
13.629186,21.760524,8.555537,11.598683,16.018082,45.048597,7.782719,10.074754,17.985577,48.357751,36.052198,25,36.052198
13.627049,21.777706,8.621798,11.608508,16.04469,45.026209,7.794411,10.092695,18.0112,48.339342,36.069273,25,36.069273
13.644756,21.782647,8.576126,11.570026,16.01931,45.004201,7.807013,10.110824,18.054021,48.323218,36.085525,25,36.085525
13.650251,21.758287,8.528424,11.525403,16.034866,44.983748,7.82209,10.128639,18.101149,48.309157,36.099375,25,36.099375
13.671927,21.752138,8.552057,11.516396,16.087673,44.96434,7.841024,10.146079,18.133469,48.296715,36.10962,25,36.10962
13.697266,21.761196,8.577866,11.487739,16.05738,44.940399,7.866258,10.170073,18.115391,48.283384,36.115944,25,36.115944
13.707036,21.773412,8.541038,11.451304,16.041006,44.922007,7.885192,10.19203,18.122811,48.276783,36.114426,25,36.114426
13.740008,21.865243,8.539443,11.43411,16.044281,44.904757,7.902621,10.216715,18.11995,48.269895,36.10845,25,36.10845
13.741534,21.898662,8.604979,11.398493,16.047556,44.888521,7.919235,10.241495,18.081782,48.266277,36.099786,25,36.099786
13.740923,21.86994,8.598745,11.402177,16.041006,44.87311,7.934909,10.266055,18.023964,48.266848,36.08913,25,36.08913
13.749472,21.836814,8.584536,11.389486,16.094223,44.85827,7.948702,10.292403,18.002837,48.269895,36.076102,25,36.076102
13.765958,21.86535,8.586855,11.411593,16.055743,44.840671,7.964689,10.324555,17.993406,48.277195,36.055391,25,36.055391
13.693298,21.85068,8.566702,11.346091,16.046737,44.830017,7.977229,10.351531,17.971398,48.283543,36.036799,25,36.036799
13.693908,21.823354,8.582361,11.382527,16.023403,44.818221,7.992966,10.378507,17.978252,48.293128,36.014223,25,36.014223
13.667653,21.82804,8.580041,11.372701,16.0451,44.806805,8.011148,10.406613,18.025222,48.304301,35.991141,25,35.991141
13.624606,21.827728,8.579606,11.351413,16.031181,44.797071,8.031085,10.435692,18.093666,48.315854,35.967206,25,35.967206
13.619722,21.847532,8.549737,11.42019,16.049603,44.790095,8.052152,10.4643,18.135041,48.327027,35.938243,25,35.938243
13.594382,21.89836,8.547853,11.42019,16.088082,44.780899,8.078642,10.501472,18.221346,48.339405,35.89793,25,35.89793
13.583697,21.974455,8.58903,11.404224,16.124925,44.776079,8.097577,10.527697,18.308251,48.350324,35.865553,25,35.865553
13.563548,21.986565,8.575401,11.383755,16.094632,44.772116,8.117264,10.549876,18.323752,48.359052,35.834505,25,35.834505
13.554083,21.980576,8.553362,11.382117,16.090539,44.76996,8.135886,10.567882,18.316709,48.367114,35.808389,25,35.808389
13.553168,21.979755,8.573081,11.428378,16.092176,44.770277,8.152784,10.582343,18.322808,48.375843,35.787711,25,35.787711
13.526607,21.977996,8.624698,11.371473,16.113053,44.773448,8.168459,10.59464,18.364564,48.386381,35.76988,25,35.76988
13.519585,21.971902,8.624553,11.386211,16.099135,44.779314,8.19009,10.607816,18.376984,48.404949,35.751542,25,35.751542
13.522028,21.932638,8.650217,11.416506,16.105276,44.786416,8.204888,10.620992,18.33221,48.420185,35.740033,25,35.740033
13.562326,21.896145,8.628178,11.368198,16.049603,44.794471,8.219967,10.637461,18.318847,48.435325,35.721886,25,35.721886
13.553168,21.881621,8.612374,11.34691,16.083989,44.804047,8.234765,10.655091,18.302937,48.451577,35.70064,25,35.70064
13.561411,21.857776,8.585115,11.35387,16.050012,44.814891,8.250158,10.672847,18.281902,48.469162,35.677908,25,35.677908
